open,high,low,close,volume,log_return,next_log_return,label,body,body_abs,wick_upper,wick_lower,range,body_to_range,upper_wick_pct,lower_wick_pct,gap,gap_pct,is_bullish,sma_5,close_to_sma_5,sma_10,close_to_sma_10,sma_20,close_to_sma_20,sma_50,close_to_sma_50,sma_100,close_to_sma_100,sma_200,close_to_sma_200,ema_5,close_to_ema_5,ema_12,close_to_ema_12,ema_26,close_to_ema_26,ema_50,close_to_ema_50,macd_line,macd_signal,macd_hist,macd_cross,adx,plus_di,minus_di,di_diff,sma5_above_sma20,sma20_above_sma50,sma50_above_sma200,golden_cross,death_cross,rsi,rsi_overbought,rsi_oversold,stoch_k,stoch_d,stoch_kd_diff,cci,williams_r,mfi,roc_5,roc_10,roc_21,atr,atr_pct,bb_upper,bb_lower,bb_mid,bb_width,bb_pct_b,bb_squeeze,hvol_5d,hvol_10d,hvol_21d,hvol_63d,kc_upper,kc_lower,kc_pct,volume_sma20,volume_ratio,obv,obv_ema,obv_diff,vwap_proxy,close_to_vwap,day_of_week,day_of_month,month,quarter,week_of_year,is_month_start,is_month_end,is_quarter_end,dow_sin,dow_cos,month_sin,month_cos,return_lag_1,close_lag_1,rsi_lag_1,return_lag_2,close_lag_2,rsi_lag_2,return_lag_3,close_lag_3,rsi_lag_3,return_lag_5,close_lag_5,rsi_lag_5,return_lag_10,close_lag_10,rsi_lag_10,return_lag_21,close_lag_21,rsi_lag_21,ret_mean_15d,ret_std_15d,ret_skew_15d,ret_kurt_15d,ret_min_15d,ret_max_15d,pos_days_15d,ret_mean_30d,ret_std_30d,ret_skew_30d,ret_kurt_30d,ret_min_30d,ret_max_30d,pos_days_30d,ret_mean_63d,ret_std_63d,ret_skew_63d,ret_kurt_63d,ret_min_63d,ret_max_63d,pos_days_63d
1.1169815063476562,1.1208375692367554,1.1136106252670288,1.1169815063476562,0,,-0.0029778807029176247,1,0.0,0.0,0.003856062889099121,0.0033708810806274414,0.0072269439697265625,0.0,0.5335675566180241,0.4664324295448687,,,0,,,,,,,,,,,,,1.1169815063476562,-8.952705243814307e-11,1.1169815063476562,-8.952705243814307e-11,1.1169815063476562,-8.952705243814307e-11,1.1169815063476562,-8.952705243814307e-11,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,,,,,,,,,,0.0072269439697265625,0.006470065912470172,,,,,,0,,,,,1.1314353942871094,1.1025276184082031,0.49999999827036157,,,,,,,,0,30,9,3,40,0,1,1,0.0,1.0,-1.0,-1.8369701987210297e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.113660216331482,1.1145787239074707,1.1061090230941772,1.113660216331482,0,-0.0029778807029176247,-0.006549189271602771,0,0.0,0.0,0.0009185075759887695,0.0075511932373046875,0.008469700813293457,0.0,0.10844628227038615,0.8915537059228216,-0.0033212900161743164,-0.002973451213831675,0,,,,,,,,,,,,,1.1158744096755981,-0.001984267606389034,1.1164705386528602,-0.0025171487503087286,1.1167354848649769,-0.002753802198370514,1.1168512596803553,-0.0028571785373648906,-0.0002649462121167012,-5.298924242334025e-05,-0.00021195696969336097,1,13.333333333230515,0.0,12.967866608718273,-12.967866608718273,0,0,0,0,0,,0,0,,,,,,,,,,0.007713015874226888,0.006925825094966416,,,,,,0,,,,,1.1320912247612362,1.1012391612643286,0.40260046230419066,,,0.0,0.0,0.0,,,1,1,10,4,40,1,0,0,0.9510565162951535,0.30901699437494745,-0.8660254037844386,0.5000000000000001,,1.1169815063476562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1063904762268066,1.108217477798462,1.1034117937088013,1.1063904762268066,0,-0.006549189271602771,-0.0013930498135304333,1,0.0,0.0,0.0018270015716552734,0.002978682518005371,0.0048056840896606445,0.0,0.3801751216998486,0.61982485749146,-0.007269740104675293,-0.006527790072244683,0,,,,,,,,,,,,,1.112713098526001,-0.005682167673771055,1.1149197598180827,-0.0076501323215427686,1.1159691879288163,-0.008583312070585825,1.1164410328782552,-0.00900231759185477,-0.0010494281107336079,-0.0002522770160853938,-0.000797151094648214,0,24.888888888712255,0.0,15.233780848627065,-15.233780848627065,0,0,0,0,0,,0,0,,,,,,,,,,0.008051070107354058,0.00727687943779437,,,,,,0,,,,,1.1317887887716833,1.099584508342267,0.21133736797264643,,,0.0,0.0,0.0,,,2,2,10,4,40,0,0,0,0.5877852522924732,-0.8090169943749473,-0.8660254037844386,0.5000000000000001,-0.0029778807029176247,1.113660216331482,,,1.1169815063476562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1048502922058105,1.1048502922058105,1.1009578704833984,1.1048502922058105,0,-0.0013930498135304333,-0.0011704967526170221,1,0.0,0.0,0.0,0.0038924217224121094,0.0038924217224121094,0.0,0.0,0.9999999743090537,-0.0015401840209960938,-0.001392079969912135,0,,,,,,,,,,,,,1.1100921630859375,-0.004722014220047255,1.1133706109546562,-0.007652724765902175,1.1151455660234084,-0.009232224231844,1.1159864940283555,-0.009978796321583494,-0.0017749550687522486,-0.0005568126266187648,-0.0012181424421334839,0,34.90370370347675,0.0,18.049230139950193,-18.049230139950193,0,0,0,0,0,,0,0,,,,,,,,,,0.007701941525494612,0.006971027277750674,,,,,,0,,,,,1.1300584976697583,1.0992507315677797,0.18175808662398835,,,0.0,0.0,0.0,,,3,3,10,4,40,0,0,0,-0.587785252292473,-0.8090169943749475,-0.8660254037844386,0.5000000000000001,-0.006549189271602771,1.1063904762268066,,-0.0029778807029176247,1.113660216331482,,,1.1169815063476562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.103557825088501,1.1039965152740479,1.0956143140792847,1.103557825088501,0,-0.0011704967526170221,-0.005546439110082104,0,0.0,0.0,0.000438690185546875,0.007943511009216309,0.008382201194763184,0.0,0.052335916320805684,0.947664071749154,-0.0012924671173095703,-0.001169811988384603,0,1.1090880632400513,-0.0049862931847772796,,,,,,,,,,,1.1079140504201255,-0.0039319164059516964,1.1118609515906321,-0.00746777426575318,1.114287214843045,-0.009628926645355418,1.1154990952464003,-0.010704867720391253,-0.002426263252412797,-0.0009307027517775712,-0.0014955605006352257,0,43.583209876291534,0.0,24.249264395757084,-24.249264395757084,0,0,0,0,0,,0,0,,,,,,,,,,0.007906479738965447,0.007164535974918147,,,,,,0,,,,,1.129410736998579,1.0977848180427174,0.18254037252123914,,,0.0,0.0,0.0,,,4,4,10,4,40,0,0,0,-0.9510565162951536,0.30901699437494723,-0.8660254037844386,0.5000000000000001,-0.0013930498135304333,1.1048502922058105,,-0.006549189271602771,1.1063904762268066,,-0.0029778807029176247,1.113660216331482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0974539518356323,1.0985027551651,1.095554232597351,1.0974539518356323,0,-0.005546439110082104,0.00010970371752365722,2,0.0,0.0,0.0010488033294677734,0.00189971923828125,0.0029485225677490234,0.0,0.35570468592274934,0.6442952801619611,-0.006103873252868652,-0.005531086014297472,0,1.1051825523376464,-0.006993053396443405,,,,,,,,,,,1.104427350891961,-0.006314040620295613,1.109644490089863,-0.010985985567454004,1.1130403064721255,-0.014003405487169718,1.1147914425636252,-0.015552228124901646,-0.0033958163822624954,-0.0014237254778745561,-0.0019720909043879392,0,51.10544855938942,0.0,21.08282224404236,-21.08282224404236,0,0,0,0,0,,0,0,,,,,,,-1.7482433147774978,,,0.007919428105923375,0.0072161825942268455,,,,,,0,0.03857549868330811,,,,1.1278991265243983,1.0962214141007047,0.03890867227252322,,,0.0,0.0,0.0,,,0,7,10,4,41,0,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.0011704967526170221,1.103557825088501,,-0.0013930498135304333,1.1048502922058105,,-0.006549189271602771,1.1063904762268066,,,1.1169815063476562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0975743532180786,1.0997470617294312,1.096166729927063,1.0975743532180786,0,0.00010970371752365722,0.0,2,0.0,0.0,0.002172708511352539,0.001407623291015625,0.003580331802368164,0.0,0.6068455580655607,0.39315441400406786,0.00012040138244628906,0.00010970973518654824,0,1.1019653797149658,-0.003984722820987829,,,,,,,,,,,1.1021430183340004,-0.004145256232184202,1.1077875459557425,-0.009219450854117017,1.111894680305159,-0.01287921188890151,1.11411626258929,-0.014847561269128229,-0.0041071343494165635,-0.0019604072521829576,-0.002146727097233606,0,54.88175949616912,2.260049149202638,19.711806231850815,-17.45175708264818,0,0,0,0,0,,0,0,,,,,,,-1.4444139134638267,,,0.007340881932116014,0.006688277573108176,,,,,,0,0.04671539539756301,,,,1.1253624230249288,1.0959988952964648,0.05365356406823312,,,0.0,0.0,0.0,,,1,8,10,4,41,0,0,0,0.9510565162951535,0.30901699437494745,-0.8660254037844386,0.5000000000000001,-0.005546439110082104,1.0974539518356323,,-0.0011704967526170221,1.103557825088501,,-0.0013930498135304333,1.1048502922058105,,-0.0029778807029176247,1.113660216331482,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0975743532180786,1.098056435585022,1.094067931175232,1.0975743532180786,0,0.0,-0.0029590431965937944,1,0.0,0.0,0.0004820823669433594,0.0035064220428466797,0.003988504409790039,0.0,0.12086795082218346,0.8791320241057627,0.0,0.0,0,1.1002021551132202,-0.0023884719573489255,,,,,,,,,,,1.1006201299620266,-0.0027673279460883604,1.1062162855345634,-0.007812154393955106,1.1108339153357456,-0.011936583888389585,1.1134675602610071,-0.014273614884456665,-0.004617629801182188,-0.002491851761982804,-0.0021257780391993842,0,58.612084674754655,2.085707226341084,22.250461725541303,-20.16475449920022,0,0,0,0,0,,0,0,,,,,,,-0.7968364874934797,,,0.006893898262472551,0.006281030748970762,,,,,,0,0.03661885444466139,,,,1.1232202360720591,1.095644643022169,0.0699789188729523,,,0.0,0.0,0.0,,,2,9,10,4,41,0,0,0,0.5877852522924732,-0.8090169943749473,-0.8660254037844386,0.5000000000000001,0.00010970371752365722,1.0975743532180786,,-0.005546439110082104,1.0974539518356323,,-0.0011704967526170221,1.103557825088501,,-0.006549189271602771,1.1063904762268066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0943313837051392,1.095446228981018,1.0914051532745361,1.0943313837051392,0,-0.0029590431965937944,-0.0008642155597103411,2,0.0,0.0,0.0011148452758789062,0.0029262304306030273,0.004041075706481934,0.0,0.2758783376670839,0.7241216375870305,-0.003242969512939453,-0.0029546695430114848,0,1.098098373413086,-0.0034304666128366357,,,,,,,,,,,1.0985238812097309,-0.003816482896660478,1.1043878390992674,-0.009105909298512072,1.1096115055853304,-0.01377069533066333,1.1127171219646987,-0.016523281609475027,-0.005223666486062983,-0.00303821470679884,-0.0021854517792641434,0,62.29356393811376,1.8333090041700595,24.78108954491519,-22.947780540745132,0,0,0,0,0,,0,0,,,,,,,-0.9520664088951469,,,0.006797271819948542,0.006211346874027777,,,,,,0,0.037731852079400004,,,,1.1215887873925372,1.0943997001127432,-0.0025126407021239267,,,0.0,0.0,0.0,,,3,10,10,4,41,0,0,0,-0.587785252292473,-0.8090169943749475,-0.8660254037844386,0.5000000000000001,0.0,1.0975743532180786,,0.00010970371752365722,1.0975743532180786,,-0.005546439110082104,1.0974539518356323,,-0.0013930498135304333,1.1048502922058105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0933860540390015,1.0954222679138184,1.0927408933639526,1.0933860540390015,0,-0.0008642155597103411,-0.000775923506742071,2,0.0,0.0,0.0020362138748168945,0.0006451606750488281,0.0026813745498657227,0.0,0.759391782464589,0.24060818024110742,-0.0009453296661376953,-0.0008638422329172863,0,1.096064019203186,-0.0024432562487427534,1.1025760412216186,-0.008335014491700155,,,,,,,,,1.0968112721528211,-0.003122887501679661,1.1026952567823034,-0.00844222624990898,1.1084096202856022,-0.013554164516701217,1.1119590408695732,-0.01670294160689323,-0.005714363503298792,-0.003573444466098831,-0.002140919037199961,0,65.48417929968903,1.7284134376759976,23.3632017691822,-21.634788331506204,0,0,0,0,0,,0,0,,,,,,,-0.9217252434129408,,,0.006248485517270833,0.005714802647808847,,,,,,0,0.038171778827321236,,,,1.1190999586239783,1.0941060165548948,-0.028805480584968002,,,0.0,0.0,0.0,,,4,11,10,4,41,0,0,0,-0.9510565162951536,0.30901699437494723,-0.8660254037844386,0.5000000000000001,-0.0029590431965937944,1.0943313837051392,,0.0,1.0975743532180786,,0.00010970371752365722,1.0975743532180786,,-0.0011704967526170221,1.103557825088501,,,,,,,,,,,,,,,,,,,,,,,,,,,,
